event_id,event_date,group,event_type,event_name,source_url,verified_on,date_basis,notes,source_url_2,event_day,date,gfn_reviews_count,gfn_sentiment_score,gfn_avg_rating,gfn_negative_share,gfn_one_star_share,period,eligible,pre_sentiment,pre_rating,pre_negative_share,pre_one_star_share,abnormal_sentiment,abnormal_rating,abnormal_negative_share,abnormal_one_star_share
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-26,2022-08-25,3,0.0401,3.0,0.3333333333333333,0.3333333333333333,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.2202094117647058,-0.2705882352941176,0.12156862745098038,0.039215686274509776
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-25,2022-08-26,6,0.5143166666666666,3.0,0.1666666666666666,0.3333333333333333,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.25400725490196085,-0.2705882352941176,-0.045098039215686336,0.039215686274509776
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-24,2022-08-27,11,0.2514818181818182,3.1818181818181817,0.0909090909090909,0.3636363636363636,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.008827593582887594,-0.08877005347593592,-0.12085561497326204,0.06951871657754005
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-23,2022-08-28,23,-0.0089347826086956,1.7826086956521738,0.1304347826086956,0.6086956521739131,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.2692441943734014,-1.4879795396419437,-0.08132992327365735,0.31457800511508954
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-22,2022-08-29,12,0.3315583333333333,3.6666666666666665,0.25,0.25,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.0712489215686275,0.39607843137254894,0.03823529411764706,-0.04411764705882354
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-21,2022-08-30,14,0.0728642857142857,2.857142857142857,0.3571428571428571,0.4285714285714285,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.18744512605042007,-0.41344537815126037,0.14537815126050416,0.13445378151260495
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-20,2022-08-31,11,0.0747545454545454,2.8181818181818183,0.3636363636363636,0.4545454545454545,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.18555486631016038,-0.45240641711229923,0.15187165775401065,0.16042780748663094
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-19,2022-09-01,15,0.1543066666666666,2.4,0.1333333333333333,0.6,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.1060027450980392,-0.8705882352941177,-0.07843137254901963,0.30588235294117644
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-18,2022-09-02,11,0.1356545454545454,2.363636363636364,0.3636363636363636,0.6363636363636364,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.1246548663101604,-0.9069518716577534,0.15187165775401065,0.3422459893048128
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-17,2022-09-03,13,0.1922076923076923,2.769230769230769,0.0769230769230769,0.3846153846153846,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.06810171945701349,-0.5013574660633484,-0.13484162895927604,0.09049773755656104
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-16,2022-09-04,8,0.289425,3.125,0.0,0.375,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.0291155882352942,-0.14558823529411757,-0.21176470588235294,0.08088235294117646
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-15,2022-09-05,5,0.1909,2.0,0.4,0.6,earlier_pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.0694094117647058,-1.2705882352941176,0.18823529411764708,0.30588235294117644
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-14,2022-09-06,9,0.2705888888888889,3.0,0.3333333333333333,0.3333333333333333,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.01027947712418309,-0.2705882352941176,0.12156862745098038,0.039215686274509776
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-13,2022-09-07,5,0.39704,3.2,0.2,0.4,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.13673058823529421,-0.0705882352941174,-0.011764705882352927,0.10588235294117648
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-12,2022-09-08,7,0.2935857142857143,4.142857142857143,0.2857142857142857,0.0,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.033276302521008494,0.8722689075630257,0.07394957983193276,-0.29411764705882354
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-11,2022-09-09,4,0.14395,1.5,0.25,0.5,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.1163594117647058,-1.7705882352941176,0.03823529411764706,0.20588235294117646
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-10,2022-09-10,6,0.1242499999999999,2.833333333333333,0.3333333333333333,0.3333333333333333,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.13605941176470587,-0.43725490196078454,0.12156862745098038,0.039215686274509776
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-9,2022-09-11,2,0.0,2.0,0.0,0.5,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.2603094117647058,-1.2705882352941176,-0.21176470588235294,0.20588235294117646
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-8,2022-09-12,6,0.5279333333333333,4.0,0.1666666666666666,0.1666666666666666,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.26762392156862747,0.7294117647058824,-0.045098039215686336,-0.12745098039215694
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-7,2022-09-13,4,0.760275,3.5,0.0,0.25,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.49996558823529424,0.22941176470588243,-0.21176470588235294,-0.04411764705882354
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-6,2022-09-14,4,0.515725,4.0,0.0,0.0,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.2554155882352942,0.7294117647058824,-0.21176470588235294,-0.29411764705882354
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-5,2022-09-15,6,0.17525,2.6666666666666665,0.1666666666666666,0.5,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.0850594117647058,-0.603921568627451,-0.045098039215686336,0.20588235294117646
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-4,2022-09-16,5,0.1457799999999999,2.6,0.2,0.6,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.11452941176470588,-0.6705882352941175,-0.011764705882352927,0.30588235294117644
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-3,2022-09-17,8,0.1651,4.375,0.125,0.125,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.09520941176470579,1.1044117647058824,-0.08676470588235294,-0.16911764705882354
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-2,2022-09-18,9,0.0259555555555555,3.0,0.3333333333333333,0.3333333333333333,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.23435385620915028,-0.2705882352941176,0.12156862745098038,0.039215686274509776
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,-1,2022-09-19,10,0.2723,3.4,0.2,0.3,pre,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.011990588235294197,0.12941176470588234,-0.011764705882352927,0.00588235294117645
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,0,2022-09-20,9,0.6911999999999999,3.6666666666666665,0.1111111111111111,0.2222222222222222,announcement_day,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.43089058823529414,0.39607843137254894,-0.10065359477124183,-0.07189542483660133
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,1,2022-09-21,2,-0.0351,3.0,0.5,0.5,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.2954094117647058,-0.2705882352941176,0.28823529411764703,0.20588235294117646
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,2,2022-09-22,4,0.542525,4.75,0.0,0.0,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.28221558823529425,1.4794117647058824,-0.21176470588235294,-0.29411764705882354
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,3,2022-09-23,7,0.2438142857142857,3.2857142857142856,0.4285714285714285,0.4285714285714285,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.016495126050420084,0.015126050420168013,0.21680672268907555,0.13445378151260495
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,4,2022-09-24,5,-0.0220599999999999,1.8,0.4,0.8,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.2823694117647057,-1.4705882352941175,0.18823529411764708,0.5058823529411764
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,5,2022-09-25,7,0.0017857142857142,1.5714285714285714,0.4285714285714285,0.8571428571428571,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.25852369747899157,-1.6991596638655462,0.21680672268907555,0.5630252100840336
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,6,2022-09-26,5,0.3214599999999999,2.2,0.0,0.2,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.06115058823529412,-1.0705882352941174,-0.21176470588235294,-0.09411764705882353
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,7,2022-09-27,6,-0.1203166666666666,2.833333333333333,0.5,0.5,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.3806260784313724,-0.43725490196078454,0.28823529411764703,0.20588235294117646
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,8,2022-09-28,5,0.1022999999999999,3.2,0.4,0.2,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.1580094117647059,-0.0705882352941174,0.18823529411764708,-0.09411764705882353
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,9,2022-09-29,7,0.3338142857142857,3.7142857142857135,0.4285714285714285,0.0,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.07350487394957989,0.44369747899159595,0.21680672268907555,-0.29411764705882354
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,10,2022-09-30,11,0.2698181818181818,3.4545454545454546,0.0909090909090909,0.3636363636363636,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.009508770053476001,0.183957219251337,-0.12085561497326204,0.06951871657754005
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,11,2022-10-01,9,0.1966333333333333,2.7777777777777777,0.1111111111111111,0.3333333333333333,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,-0.06367607843137249,-0.4928104575163399,-0.10065359477124183,0.039215686274509776
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,12,2022-10-02,9,0.3966,3.6666666666666665,0.1111111111111111,0.1111111111111111,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.13629058823529422,0.39607843137254894,-0.10065359477124183,-0.18300653594771243
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,13,2022-10-03,10,0.30976,2.6,0.3,0.3,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.04945058823529419,-0.6705882352941175,0.08823529411764705,0.00588235294117645
rtx40,2022-09-20,NVIDIA hardware,gpu_generation,RTX 40 series,https://nvidianews.nvidia.com/news/nvidia-delivers-quantum-leap-in-performance-introduces-new-era-of-neural-rendering-with-geforce-rtx-40-series,2026-09-20,Official announcement publication date (day-level),"Hardware context, not an untreated control; broader GeForce Beyond announcements.",,14,2022-10-04,6,0.2946,2.6666666666666665,0.3333333333333333,0.3333333333333333,post,True,0.2603094117647058,3.2705882352941176,0.21176470588235294,0.29411764705882354,0.034290588235294184,-0.603921568627451,0.12156862745098038,0.039215686274509776
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-28,2022-12-06,5,-0.0200799999999999,2.6,0.6,0.2,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,-0.11687999999999989,0.09065420560747661,0.26822429906542056,-0.22990654205607475
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-27,2022-12-07,7,0.1124857142857143,2.2857142857142856,0.1428571428571428,0.5714285714285714,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,0.015685714285714317,-0.2236315086782379,-0.18891855807743663,0.14152202937249664
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-26,2022-12-08,9,0.1616444444444444,3.2222222222222223,0.3333333333333333,0.1111111111111111,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,0.06484444444444441,0.7128764278296988,0.0015576323987538943,-0.31879543094496365
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-25,2022-12-09,12,0.4035166666666667,2.75,0.0,0.4166666666666667,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,0.3067166666666667,0.24065420560747652,-0.3317757009345794,-0.013239875389408073
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-24,2022-12-10,20,0.079895,2.8,0.35,0.35,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,-0.01690499999999999,0.29065420560747635,0.018224299065420557,-0.07990654205607478
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-23,2022-12-11,18,0.3208111111111111,2.9444444444444446,0.0555555555555555,0.4444444444444444,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,0.2240111111111111,0.43509865005192117,-0.27622014537902395,0.014537902388369661
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-22,2022-12-12,10,0.22902,2.3,0.1,0.6,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,0.13222,-0.20934579439252365,-0.23177570093457942,0.17009345794392522
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-21,2022-12-13,27,0.0740962962962963,2.814814814814815,0.2222222222222222,0.3703703703703703,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,-0.022703703703703684,0.3054690204222914,-0.10955347871235721,-0.059536171685704464
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-20,2022-12-14,28,0.1145464285714285,2.75,0.2857142857142857,0.3928571428571428,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,0.01774642857142851,0.24065420560747652,-0.04606141522029372,-0.037049399198931965
ultimate,2023-01-03,GFN,cloud_gpu,Ultimate / RTX 4080,https://nvidianews.nvidia.com/news/nvidia-brings-rtx-4080-to-geforce-now,2026-09-20,Official announcement publication date (day-level),CES announcement bundle; not the later server-rollout date.,,-19,2022-12-15,12,0.1284416666666666,2.333333333333333,0.1666666666666666,0.6666666666666666,earlier_pre,True,0.09679999999999998,2.5093457943925235,0.3317757009345794,0.42990654205607476,0.03164166666666661,-0.17601246105919044,-0.16510903426791282,0.23676012461059187
